//_______________________________________________________________________
// Column 1 = Bank Number , State Number and TC : e.g 12 + 2 + 50
// Column 2 = EAD valid entries: length ranges, B for blank, O for Optional  : Max 4 rules split by ? symbol
// Column 3 = Serial valid entries
//_________________________________________________________________________________________  


//HSBC
243GFGNORM55,4-12?B,B
243GFGNORM56,4-12?B,B
243GFGNORM57,4-12?B,B
243GFGNORM59,4-12?B,B
243GFGNORM61,4-12?B,B
243GFGNORM62,4-12?B,B
243GFGNORM63,4-12?B,B
243GFGNORM64,4-12?B,B
243GFGNORM65,4-12?B,B
243GFGNORM66,4-12?B,B
243GFGNORM67,4-12?B,B
243GFGNORM68,4-12?B,B
243GFGNORM69,4-12?B,B
243GFGNORM70,4-12?B,B
243GFGNORM71,4-12?B,B
243GFGNORM72,4-12?B,B
243GFGNORM73,4-12?B,B
243GFGNORM74,4-12?B,B
243GFGNORM75,4-12?B,B
243GFGNORM76,4-12?B,B
243GFGNORM77,4-12?B,B
